Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
5/18/2020,Egypt,,26,30,12764,3440,645
5/19/2020,Egypt,,26,30,13484,3742,659
5/20/2020,Egypt,,26,30,14229,3994,680
5/21/2020,Egypt,,26,30,15003,4217,696
5/22/2020,Egypt,,26,30,15786,4374,707
5/23/2020,Egypt,,26,30,16513,4628,735
5/24/2020,Egypt,,26,30,17265,4807,764
5/25/2020,Egypt,,26,30,17967,4900,783
5/26/2020,Egypt,,26,30,18756,5027,797
5/27/2020,Egypt,,26,30,19666,5205,816
5/28/2020,Egypt,,26,30,20793,5359,845
5/29/2020,Egypt,,26,30,22082,5511,879
5/30/2020,Egypt,,26,30,23449,5693,913
5/31/2020,Egypt,,26,30,24985,6037,959
6/1/2020,Egypt,,26,30,26384,6447,1005
6/2/2020,Egypt,,26,30,27536,6827,1052
6/3/2020,Egypt,,26,30,28615,7350,1088
6/4/2020,Egypt,,26,30,29767,7756,1126
6/5/2020,Egypt,,26,30,31115,8158,1166
6/6/2020,Egypt,,26,30,32612,8538,1198
6/7/2020,Egypt,,26,30,34079,8961,1237
6/8/2020,Egypt,,26,30,35444,9375,1271
6/9/2020,Egypt,,26,30,36829,9786,1306
6/10/2020,Egypt,,26,30,38284,10289,1342
6/11/2020,Egypt,,26,30,39726,10691,1377
6/12/2020,Egypt,,26,30,41303,11108,1422
6/13/2020,Egypt,,26,30,42980,11529,1484
6/14/2020,Egypt,,26,30,44598,11931,1575
6/15/2020,Egypt,,26,30,46289,12329,1672
6/16/2020,Egypt,,26,30,47856,12730,1766
6/17/2020,Egypt,,26,30,49219,13141,1850
6/18/2020,Egypt,,26,30,50437,13528,1938
6/19/2020,Egypt,,26,30,52211,13928,2017
6/20/2020,Egypt,,26,30,53758,14327,2106
6/21/2020,Egypt,,26,30,55233,14736,2193
6/22/2020,Egypt,,26,30,56809,15133,2278
6/23/2020,Egypt,,26,30,58141,15535,2365
6/24/2020,Egypt,,26,30,59561,15935,2450
6/25/2020,Egypt,,26,30,61130,16338,2533
6/26/2020,Egypt,,26,30,62755,16737,2620
6/27/2020,Egypt,,26,30,63923,17140,2708
6/28/2020,Egypt,,26,30,65188,17539,2789
6/29/2020,Egypt,,26,30,66754,17951,2872
6/30/2020,Egypt,,26,30,68311,18460,2953
7/1/2020,Egypt,,26,30,69814,18881,3034
7/2/2020,Egypt,,26,30,71299,19288,3120
1/22/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/23/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/24/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/25/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/26/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/27/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/28/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/29/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/30/2020,Indonesia,,-0.7893,113.9213,0,0,0
1/31/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/1/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/2/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/3/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/4/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/5/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/6/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/7/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/8/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/9/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/10/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/11/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/12/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/13/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/14/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/15/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/16/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/17/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/18/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/19/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/20/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/21/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/22/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/23/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/24/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/25/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/26/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/27/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/28/2020,Indonesia,,-0.7893,113.9213,0,0,0
2/29/2020,Indonesia,,-0.7893,113.9213,0,0,0
3/1/2020,Indonesia,,-0.7893,113.9213,0,0,0
3/2/2020,Indonesia,,-0.7893,113.9213,2,0,0
3/3/2020,Indonesia,,-0.7893,113.9213,2,0,0
3/4/2020,Indonesia,,-0.7893,113.9213,2,0,0
3/5/2020,Indonesia,,-0.7893,113.9213,2,0,0
3/6/2020,Indonesia,,-0.7893,113.9213,4,0,0
3/7/2020,Indonesia,,-0.7893,113.9213,4,0,0
3/8/2020,Indonesia,,-0.7893,113.9213,6,0,0
3/9/2020,Indonesia,,-0.7893,113.9213,19,0,0
3/10/2020,Indonesia,,-0.7893,113.9213,27,2,0
3/11/2020,Indonesia,,-0.7893,113.9213,34,2,1
3/12/2020,Indonesia,,-0.7893,113.9213,34,2,1
3/13/2020,Indonesia,,-0.7893,113.9213,69,2,4
3/14/2020,Indonesia,,-0.7893,113.9213,96,8,5
3/15/2020,Indonesia,,-0.7893,113.9213,117,8,5
3/16/2020,Indonesia,,-0.7893,113.9213,134,8,5
3/17/2020,Indonesia,,-0.7893,113.9213,172,8,5
3/18/2020,Indonesia,,-0.7893,113.9213,227,11,19
3/19/2020,Indonesia,,-0.7893,113.9213,311,11,25
3/20/2020,Indonesia,,-0.7893,113.9213,369,15,32
3/21/2020,Indonesia,,-0.7893,113.9213,450,15,38
3/22/2020,Indonesia,,-0.7893,113.9213,514,29,48
3/23/2020,Indonesia,,-0.7893,113.9213,579,29,49
3/24/2020,Indonesia,,-0.7893,113.9213,686,30,55
3/25/2020,Indonesia,,-0.7893,113.9213,790,31,58
3/26/2020,Indonesia,,-0.7893,113.9213,893,35,78
3/27/2020,Indonesia,,-0.7893,113.9213,1046,46,87
3/28/2020,Indonesia,,-0.7893,113.9213,1155,59,102
3/29/2020,Indonesia,,-0.7893,113.9213,1285,64,114
3/30/2020,Indonesia,,-0.7893,113.9213,1414,75,122
3/31/2020,Indonesia,,-0.7893,113.9213,1528,81,136
4/1/2020,Indonesia,,-0.7893,113.9213,1677,103,157
4/2/2020,Indonesia,,-0.7893,113.9213,1790,112,170
4/3/2020,Indonesia,,-0.7893,113.9213,1986,134,181
4/4/2020,Indonesia,,-0.7893,113.9213,2092,150,191
4/5/2020,Indonesia,,-0.7893,113.9213,2273,164,198
4/6/2020,Indonesia,,-0.7893,113.9213,2491,192,209
4/7/2020,Indonesia,,-0.7893,113.9213,2738,204,221
4/8/2020,Indonesia,,-0.7893,113.9213,2956,222,240
4/9/2020,Indonesia,,-0.7893,113.9213,3293,252,280
4/10/2020,Indonesia,,-0.7893,113.9213,3512,282,306
4/11/2020,Indonesia,,-0.7893,113.9213,3842,286,327
4/12/2020,Indonesia,,-0.7893,113.9213,4241,359,373
4/13/2020,Indonesia,,-0.7893,113.9213,4557,380,399
4/14/2020,Indonesia,,-0.7893,113.9213,4839,426,459
4/15/2020,Indonesia,,-0.7893,113.9213,5136,446,469
4/16/2020,Indonesia,,-0.7893,113.9213,5516,548,496
4/17/2020,Indonesia,,-0.7893,113.9213,5923,607,520
4/18/2020,Indonesia,,-0.7893,113.9213,6248,631,535
4/19/2020,Indonesia,,-0.7893,113.9213,6575,686,582
4/20/2020,Indonesia,,-0.7893,113.9213,6760,747,590
4/21/2020,Indonesia,,-0.7893,113.9213,7135,842,616
4/22/2020,Indonesia,,-0.7893,113.9213,7418,913,635
4/23/2020,Indonesia,,-0.7893,113.9213,7775,960,647
4/24/2020,Indonesia,,-0.7893,113.9213,8211,1002,689
4/25/2020,Indonesia,,-0.7893,113.9213,8607,1042,720
4/26/2020,Indonesia,,-0.7893,113.9213,8882,1107,743
4/27/2020,Indonesia,,-0.7893,113.9213,9096,1151,765
4/28/2020,Indonesia,,-0.7893,113.9213,9511,1254,773
4/29/2020,Indonesia,,-0.7893,113.9213,9771,1391,784
4/30/2020,Indonesia,,-0.7893,113.9213,10118,1522,792
5/1/2020,Indonesia,,-0.7893,113.9213,10551,1591,800
5/2/2020,Indonesia,,-0.7893,113.9213,10843,1665,831
5/3/2020,Indonesia,,-0.7893,113.9213,11192,1876,845
5/4/2020,Indonesia,,-0.7893,113.9213,11587,1954,864
5/5/2020,Indonesia,,-0.7893,113.9213,12071,2197,872
5/6/2020,Indonesia,,-0.7893,113.9213,12438,2317,895
5/7/2020,Indonesia,,-0.7893,113.9213,12776,2381,930
5/8/2020,Indonesia,,-0.7893,113.9213,13112,2494,943
5/9/2020,Indonesia,,-0.7893,113.9213,13645,2607,959
5/10/2020,Indonesia,,-0.7893,113.9213,14032,2698,973
5/11/2020,Indonesia,,-0.7893,113.9213,14265,2881,991
5/12/2020,Indonesia,,-0.7893,113.9213,14749,3063,1007
5/13/2020,Indonesia,,-0.7893,113.9213,15438,3287,1028
5/14/2020,Indonesia,,-0.7893,113.9213,16006,3518,1043
5/15/2020,Indonesia,,-0.7893,113.9213,16496,3803,1076
5/16/2020,Indonesia,,-0.7893,113.9213,17025,3911,1089
5/17/2020,Indonesia,,-0.7893,113.9213,17514,4129,1148
5/18/2020,Indonesia,,-0.7893,113.9213,18010,4324,1191
5/19/2020,Indonesia,,-0.7893,113.9213,18496,4467,1221
5/20/2020,Indonesia,,-0.7893,113.9213,19189,4575,1242
5/21/2020,Indonesia,,-0.7893,113.9213,20162,4838,1278
5/22/2020,Indonesia,,-0.7893,113.9213,20796,5057,1326
5/23/2020,Indonesia,,-0.7893,113.9213,21745,5249,1351
5/24/2020,Indonesia,,-0.7893,113.9213,22271,5402,1372
5/25/2020,Indonesia,,-0.7893,113.9213,22750,5642,1391
5/26/2020,Indonesia,,-0.7893,113.9213,23165,5877,1418
5/27/2020,Indonesia,,-0.7893,113.9213,23851,6057,1473
5/28/2020,Indonesia,,-0.7893,113.9213,24538,6240,1496
5/29/2020,Indonesia,,-0.7893,113.9213,25216,6492,1520
5/30/2020,Indonesia,,-0.7893,113.9213,25773,7015,1573
5/31/2020,Indonesia,,-0.7893,113.9213,26473,7308,1613
6/1/2020,Indonesia,,-0.7893,113.9213,26940,7637,1641
6/2/2020,Indonesia,,-0.7893,113.9213,27549,7935,1663
6/3/2020,Indonesia,,-0.7893,113.9213,28233,8406,1698
6/4/2020,Indonesia,,-0.7893,113.9213,28818,8892,1721
6/5/2020,Indonesia,,-0.7893,113.9213,29521,9443,1770
6/6/2020,Indonesia,,-0.7893,113.9213,30514,9907,1801
6/7/2020,Indonesia,,-0.7893,113.9213,31186,10498,1851
6/8/2020,Indonesia,,-0.7893,113.9213,32033,10904,1883
6/9/2020,Indonesia,,-0.7893,113.9213,33076,11414,1923
6/10/2020,Indonesia,,-0.7893,113.9213,34316,12129,1959
6/11/2020,Indonesia,,-0.7893,113.9213,35295,12636,2000
6/12/2020,Indonesia,,-0.7893,113.9213,36406,13213,2048
6/13/2020,Indonesia,,-0.7893,113.9213,37420,13776,2091
6/14/2020,Indonesia,,-0.7893,113.9213,38277,14531,2134
6/15/2020,Indonesia,,-0.7893,113.9213,39294,15123,2198
6/16/2020,Indonesia,,-0.7893,113.9213,40400,15703,2231
6/17/2020,Indonesia,,-0.7893,113.9213,41431,16243,2276
6/18/2020,Indonesia,,-0.7893,113.9213,42762,16798,2339
6/19/2020,Indonesia,,-0.7893,113.9213,43803,17349,2373
6/20/2020,Indonesia,,-0.7893,113.9213,45029,17883,2429
6/21/2020,Indonesia,,-0.7893,113.9213,45891,18404,2465
6/22/2020,Indonesia,,-0.7893,113.9213,46845,18735,2500
6/23/2020,Indonesia,,-0.7893,113.9213,47896,19241,2535
6/24/2020,Indonesia,,-0.7893,113.9213,49009,19658,2573
6/25/2020,Indonesia,,-0.7893,113.9213,50187,20449,2620
6/26/2020,Indonesia,,-0.7893,113.9213,51427,21333,2683
6/27/2020,Indonesia,,-0.7893,113.9213,52812,21909,2720
6/28/2020,Indonesia,,-0.7893,113.9213,54010,22936,2754
6/29/2020,Indonesia,,-0.7893,113.9213,55092,23800,2805
6/30/2020,Indonesia,,-0.7893,113.9213,56385,24806,2876
7/1/2020,Indonesia,,-0.7893,113.9213,57770,25595,2934
7/2/2020,Indonesia,,-0.7893,113.9213,59394,26667,2987
1/22/2020,Iran,,32,53,0,0,0
1/23/2020,Iran,,32,53,0,0,0
1/24/2020,Iran,,32,53,0,0,0
1/25/2020,Iran,,32,53,0,0,0
1/26/2020,Iran,,32,53,0,0,0
1/27/2020,Iran,,32,53,0,0,0
1/28/2020,Iran,,32,53,0,0,0
1/29/2020,Iran,,32,53,0,0,0
1/30/2020,Iran,,32,53,0,0,0
1/31/2020,Iran,,32,53,0,0,0
2/1/2020,Iran,,32,53,0,0,0
2/2/2020,Iran,,32,53,0,0,0
2/3/2020,Iran,,32,53,0,0,0
2/4/2020,Iran,,32,53,0,0,0
2/5/2020,Iran,,32,53,0,0,0
2/6/2020,Iran,,32,53,0,0,0
2/7/2020,Iran,,32,53,0,0,0
2/8/2020,Iran,,32,53,0,0,0
2/9/2020,Iran,,32,53,0,0,0
2/10/2020,Iran,,32,53,0,0,0
2/11/2020,Iran,,32,53,0,0,0
2/12/2020,Iran,,32,53,0,0,0
2/13/2020,Iran,,32,53,0,0,0
2/14/2020,Iran,,32,53,0,0,0
2/15/2020,Iran,,32,53,0,0,0
2/16/2020,Iran,,32,53,0,0,0
2/17/2020,Iran,,32,53,0,0,0
2/18/2020,Iran,,32,53,0,0,0
2/19/2020,Iran,,32,53,2,0,2
2/20/2020,Iran,,32,53,5,0,2
2/21/2020,Iran,,32,53,18,0,4
2/22/2020,Iran,,32,53,28,0,5
2/23/2020,Iran,,32,53,43,0,8
2/24/2020,Iran,,32,53,61,0,12
2/25/2020,Iran,,32,53,95,0,16
2/26/2020,Iran,,32,53,139,49,19
2/27/2020,Iran,,32,53,245,49,26
2/28/2020,Iran,,32,53,388,73,34
2/29/2020,Iran,,32,53,593,123,43
3/1/2020,Iran,,32,53,978,175,54
3/2/2020,Iran,,32,53,1501,291,66
3/3/2020,Iran,,32,53,2336,291,77
3/4/2020,Iran,,32,53,2922,552,92
3/5/2020,Iran,,32,53,3513,739,107
3/6/2020,Iran,,32,53,4747,913,124
3/7/2020,Iran,,32,53,5823,1669,145
3/8/2020,Iran,,32,53,6566,2134,194
3/9/2020,Iran,,32,53,7161,2394,237
3/10/2020,Iran,,32,53,8042,2731,291
3/11/2020,Iran,,32,53,9000,2959,354
3/12/2020,Iran,,32,53,10075,2959,429
3/13/2020,Iran,,32,53,11364,2959,514
3/14/2020,Iran,,32,53,12729,2959,611
3/15/2020,Iran,,32,53,13938,4590,724
3/16/2020,Iran,,32,53,14991,4590,853
3/17/2020,Iran,,32,53,16169,5389,988
3/18/2020,Iran,,32,53,17361,5389,1135
3/19/2020,Iran,,32,53,18407,5710,1284
3/20/2020,Iran,,32,53,19644,6745,1433
3/21/2020,Iran,,32,53,20610,7635,1556
3/22/2020,Iran,,32,53,21638,7931,1685
3/23/2020,Iran,,32,53,23049,7931,1812
3/24/2020,Iran,,32,53,24811,8913,1934
3/25/2020,Iran,,32,53,27017,9625,2077
3/26/2020,Iran,,32,53,29406,10457,2234
3/27/2020,Iran,,32,53,32332,11133,2378
3/28/2020,Iran,,32,53,35408,11679,2517
3/29/2020,Iran,,32,53,38309,12391,2640
3/30/2020,Iran,,32,53,41495,13911,2757
3/31/2020,Iran,,32,53,44605,14656,2898
4/1/2020,Iran,,32,53,47593,15473,3036
4/2/2020,Iran,,32,53,50468,16711,3160
4/3/2020,Iran,,32,53,53183,17935,3294
4/4/2020,Iran,,32,53,55743,19736,3452
4/5/2020,Iran,,32,53,58226,19736,3603
4/6/2020,Iran,,32,53,60500,24236,3739
4/7/2020,Iran,,32,53,62589,27039,3872
4/8/2020,Iran,,32,53,64586,29812,3993
4/9/2020,Iran,,32,53,66220,32309,4110
4/10/2020,Iran,,32,53,68192,35465,4232
4/11/2020,Iran,,32,53,70029,41947,4357
4/12/2020,Iran,,32,53,71686,43894,4474
4/13/2020,Iran,,32,53,73303,45983,4585
4/14/2020,Iran,,32,53,74877,48129,4683
4/15/2020,Iran,,32,53,76389,49933,4777
4/16/2020,Iran,,32,53,77995,52229,4869
4/17/2020,Iran,,32,53,79494,54064,4958
4/18/2020,Iran,,32,53,80868,55987,5031
4/19/2020,Iran,,32,53,82211,57023,5118
4/20/2020,Iran,,32,53,83505,59273,5209
4/21/2020,Iran,,32,53,84802,60965,5297
4/22/2020,Iran,,32,53,85996,63113,5391
4/23/2020,Iran,,32,53,87026,64843,5481
4/24/2020,Iran,,32,53,88194,66599,5574
4/25/2020,Iran,,32,53,89328,68193,5650
4/26/2020,Iran,,32,53,90481,69657,5710
4/27/2020,Iran,,32,53,91472,70933,5806
4/28/2020,Iran,,32,53,92584,72439,5877
4/29/2020,Iran,,32,53,93657,73791,5957
4/30/2020,Iran,,32,53,94640,75103,6028
5/1/2020,Iran,,32,53,95646,76318,6091
5/2/2020,Iran,,32,53,96448,77350,6156
5/3/2020,Iran,,32,53,97424,78422,6203
5/4/2020,Iran,,32,53,98647,79379,6277
5/5/2020,Iran,,32,53,99970,80475,6340
5/6/2020,Iran,,32,53,101650,81587,6418
5/7/2020,Iran,,32,53,103135,82744,6486
5/8/2020,Iran,,32,53,104691,83837,6541
5/9/2020,Iran,,32,53,106220,85064,6589
5/10/2020,Iran,,32,53,107603,86143,6640
5/11/2020,Iran,,32,53,109286,87422,6685
5/12/2020,Iran,,32,53,110767,88357,6733
5/13/2020,Iran,,32,53,112725,89428,6783
5/14/2020,Iran,,32,53,114533,90539,6854
5/15/2020,Iran,,32,53,116635,91836,6902
5/16/2020,Iran,,32,53,118392,93147,6937
5/17/2020,Iran,,32,53,120198,94464,6988
5/18/2020,Iran,,32,53,122492,95661,7057
5/19/2020,Iran,,32,53,124603,97173,7119
5/20/2020,Iran,,32,53,126949,98808,7183
5/21/2020,Iran,,32,53,129341,100564,7249
5/22/2020,Iran,,32,53,131652,102276,7300
5/23/2020,Iran,,32,53,133521,104072,7359
5/24/2020,Iran,,32,53,135701,105801,7417
5/25/2020,Iran,,32,53,137724,107713,7451
5/26/2020,Iran,,32,53,139511,109437,7508
5/27/2020,Iran,,32,53,141591,111176,7564
5/28/2020,Iran,,32,53,143849,112988,7627
5/29/2020,Iran,,32,53,146668,114931,7677
5/30/2020,Iran,,32,53,148950,116827,7734
5/31/2020,Iran,,32,53,151466,118848,7797
6/1/2020,Iran,,32,53,154445,121004,7878
6/2/2020,Iran,,32,53,157562,123077,7942
6/3/2020,Iran,,32,53,160696,125206,8012
6/4/2020,Iran,,32,53,164270,127485,8071
6/5/2020,Iran,,32,53,167156,129741,8134
6/6/2020,Iran,,32,53,169425,132038,8209
6/7/2020,Iran,,32,53,171789,134349,8281
6/8/2020,Iran,,32,53,173832,136360,8351
6/9/2020,Iran,,32,53,175927,138457,8425
6/10/2020,Iran,,32,53,177938,140590,8506
6/11/2020,Iran,,32,53,180156,142663,8584
6/12/2020,Iran,,32,53,182525,144649,8659
6/13/2020,Iran,,32,53,184955,146748,8730
6/14/2020,Iran,,32,53,187427,148674,8837
6/15/2020,Iran,,32,53,189876,150590,8950
6/16/2020,Iran,,32,53,192439,152675,9065
6/17/2020,Iran,,32,53,195051,154812,9185
6/18/2020,Iran,,32,53,197647,156991,9272
6/19/2020,Iran,,32,53,200262,159192,9392
6/20/2020,Iran,,32,53,202584,161384,9507
6/21/2020,Iran,,32,53,204952,163591,9623
6/22/2020,Iran,,32,53,207525,166427,9742
6/23/2020,Iran,,32,53,209970,169160,9863
6/24/2020,Iran,,32,53,212501,172096,9996
6/25/2020,Iran,,32,53,215096,175103,10130
6/26/2020,Iran,,32,53,217724,177852,10239
6/27/2020,Iran,,32,53,220180,180661,10364
6/28/2020,Iran,,32,53,222669,183310,10508
6/29/2020,Iran,,32,53,225205,186180,10670
6/30/2020,Iran,,32,53,227662,188758,10817
7/1/2020,Iran,,32,53,230211,191487,10958
7/2/2020,Iran,,32,53,232863,194098,11106
1/22/2020,Mexico,,23.6345,-102.5528,0,0,0
1/23/2020,Mexico,,23.6345,-102.5528,0,0,0
1/24/2020,Mexico,,23.6345,-102.5528,0,0,0
1/25/2020,Mexico,,23.6345,-102.5528,0,0,0
1/26/2020,Mexico,,23.6345,-102.5528,0,0,0
1/27/2020,Mexico,,23.6345,-102.5528,0,0,0
1/28/2020,Mexico,,23.6345,-102.5528,0,0,0
1/29/2020,Mexico,,23.6345,-102.5528,0,0,0
1/30/2020,Mexico,,23.6345,-102.5528,0,0,0
1/31/2020,Mexico,,23.6345,-102.5528,0,0,0
2/1/2020,Mexico,,23.6345,-102.5528,0,0,0
2/2/2020,Mexico,,23.6345,-102.5528,0,0,0
2/3/2020,Mexico,,23.6345,-102.5528,0,0,0
2/4/2020,Mexico,,23.6345,-102.5528,0,0,0
2/5/2020,Mexico,,23.6345,-102.5528,0,0,0
2/6/2020,Mexico,,23.6345,-102.5528,0,0,0
2/7/2020,Mexico,,23.6345,-102.5528,0,0,0
2/8/2020,Mexico,,23.6345,-102.5528,0,0,0
2/9/2020,Mexico,,23.6345,-102.5528,0,0,0
2/10/2020,Mexico,,23.6345,-102.5528,0,0,0
2/11/2020,Mexico,,23.6345,-102.5528,0,0,0
2/12/2020,Mexico,,23.6345,-102.5528,0,0,0
2/13/2020,Mexico,,23.6345,-102.5528,0,0,0
2/14/2020,Mexico,,23.6345,-102.5528,0,0,0
2/15/2020,Mexico,,23.6345,-102.5528,0,0,0
